,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,caption_1,caption_2,caption_3,caption_4,caption_5
968,-171.76779,182.05899,-21.04363,28.348831,6.598636,5.1890235,4.0039635,6.2773986,-8.910104,0.7966393,-4.09481,-0.91969657,-6.6426954,A loud and robust wind is always blowing.,A strong and loud wind is constantly blowing.,"On the beach, wind blows at a steady pace.",Wind blowing outside of a window during a storm.,Wind is blowing outside of a window during a storm.
969,-325.7225,13.380201,19.303904,30.868406,-15.559994,19.810972,-6.0603113,20.52174,-6.8473926,6.063816,5.3067446,5.532045,0.83290064,A tea kettle has finished boiling and is making a whistle noise.,"A tea kettle is whistling with increasing intensity, then the whistling begins to diminish.",An old style kettle with a whistle mechanism is sounding before it is turned off.,"The tea kettle whistled, as the water inside was boiling.",The tea pot is emitting hot steam and ready to make some tea to drink.
970,-19.691631,49.013912,-25.799301,-2.8149931,-34.192394,-0.5117798,-24.425922,8.69727,-21.952358,6.619768,-20.60633,1.724925,-12.497981,She flushed the toilet and then turned on the shower.,Water drains from a toilet and then water shoots out of a shower head.,Water is pouring into a sink and down a drain and more water is dripping onto a hard surface.,Water is pouring into a sink and going down a drain as more water drips onto a hard surface.,Water runs down a drain as someone takes a shower.
971,-280.68286,120.15176,-4.778497,15.113363,3.187775,3.2523828,5.8463025,2.2578876,1.6806433,1.9510843,-2.7568853,1.8933821,3.2508519,A hall with a person talking in a large room,A man is speaking while a women speaks to another woman in the background.,A man is speaking while two women speaks to one another in the background.,A speaker makes a presentation in an auditorium.,A person is speaking something to a group.
972,-270.27448,40.402542,6.385943,27.138273,8.997975,30.02844,6.4317613,20.485697,-0.61263555,17.03752,-2.322448,12.641105,-5.037007,A dog barks followed by steady raindrops and wind.,A dog barks twice and rain is falling outside.,A dog is barking and a fire is crackling and burning.,The dog barked twice as rain fell outside.,"While a fire crackles and burns, a dog barks."
973,-196.09712,94.96382,-50.583378,10.959902,-36.50869,34.253548,-16.25145,2.5440106,-14.477459,0.98570263,-0.08064289,-0.62054217,-9.935387,Birds are chirping and children cry out while a siren blares in the background and a dog barks.,"Birds are chirping while a siren goes off, then a dog barks.",Birds chirp and children cry out while a siren blares in the background and a dog barks.,"Birds chirping and a siren wailing, then a dog begins to bark.",Birds were chirping and a dog barked while children were talking.
974,-366.6065,137.89647,13.829193,7.2712665,-10.523285,2.3438191,-5.920483,4.6519914,-6.709311,-1.3412595,-7.7196274,0.7589748,-7.9852324,"Rain pours while thunder booms and lightning cracks, a dog barks and birds chirp amid the rain.",The storm intensifies with a clap of thunder.,The thunder roars above the people as they scream and the wind blows,The thunder roars and the wind blows as people scream.,"Three cracks of lightning, afterwards a dog can be heard faintly barking."
975,-174.45665,128.47116,-9.754308,26.114067,23.380987,23.260525,2.5707793,10.473114,-1.264775,7.6140127,2.364366,11.920811,-1.0891101,A car is coming closer in heavy traffic area.,A person is driving and an automobile overtakes and passes them.,Some cars driving by in a busy street,Some cars passing by in a busy street,various traffic sounds with a car coming very close by
976,-181.68863,164.73247,-42.00922,25.233755,1.0569367,7.5332913,10.170083,12.602574,-0.3202071,3.5002718,4.15461,5.746582,1.7230735,A car drives away very slowly from the parking lot.,A dump truck coming down the road shifting gears.,"A truck approaches and passes by, a car door opens and closes and a car horn beeps.","As the truck approached and passed by, a car door opened and closed: a car horn beeped.","Coming down the road, a dump truck shifting gears."
977,-368.3107,128.34201,24.564686,10.330464,26.12204,24.818228,15.100552,14.69603,12.200591,7.2297177,-0.92108876,0.68351644,1.6220962,A bird chirps in the distance and a moving vehicle drives closer.,An engine hums low and then accelerates and speeds up with distant chirping of birds.,Bird are singing far away in the country side,Far away in the countryside birds are singing.,Low humming an engine which accelerates and speeds up with distant chirping of birds
978,-314.69647,113.55188,-54.50474,5.0055175,-6.0168786,6.2475057,-7.4273934,-4.3765936,-5.610057,-3.8062031,-8.06253,-4.984339,-3.5252016,A train approaches and passes by with birds chirping and a vehicle moving.,A train approaches then passes by fast with birds chirping and a vehicle moving behind it.,Birds chirping and some cars rush by in the background.,The quiet is interrupted by a passing train.,The quiet of the countryside is broken by a passing train.
979,-194.26762,38.158215,-23.450531,17.441353,-17.75096,7.824231,-10.886601,16.891325,-1.985797,14.15811,-8.667344,8.56843,-14.027606,A birds voice is followed by the commotion of dogs,A dog is barking at another barking dog.,"An ongoing rustling is broken up by high pitched squawks, intermittent barking and the whistling of birds.",Different dogs barking and birds chirping in the background.,The voice of the bird is followed by the noise of dogs
980,-62.644676,152.96237,-97.19278,50.129757,-36.36039,10.610712,-20.234545,0.87460554,-20.551733,-7.3317676,-9.70761,-14.981999,-7.5799522,A car and other vehicles are driving on the road.,"A car drives in the distance, as the wind blows in gusts.",A car is driving on the road with other vehicles.,A car motor begins with a roar and then softens as another motor in the background races by.,Two loud cars pass by traffic noises in the background.
981,-188.69463,99.49663,-81.1558,1.431067,-39.222324,-12.727916,-19.078865,-9.069686,-10.057904,-5.4351482,-25.585585,-7.7182503,-15.240679,A group of people are in a room talking.,A lot of people are talking in a room,A multitude of men and women are speaking and giggling audibly.,Group of people chatting and laughing to each other,Several men and women are talking and laughing loudly .
982,-342.66843,34.23988,-47.079647,3.465436,-20.692152,-2.1217585,-18.517096,-4.013298,-15.600146,-9.602016,-20.089996,0.37318224,-13.077474,A gate squeals as it sways while birds chirp in the background.,A metal gate with dry hinges is being opened and closed.,"A squeaky gate swings open and closed, its locks rattle.",The locks on the squeaky gate rattle as it swings open and closed.,someone opening a closing a metal gate with dry hinges
983,-113.800156,106.199974,2.985735,41.05055,-6.6581573,18.919622,-13.608638,-6.876703,-21.174011,1.6080234,-21.629393,-4.6609364,-19.561853,A motor runs as a swing sways in the background.,A small engine running and a swing being swung back and forth.,A small motor is running while a swing squeaks back and forth.,Someone operates a machine that is drilling holes.,Someone operating a machine that is making holes.
984,-68.44354,58.22786,-10.816533,16.440235,-4.4529386,16.048685,-7.2743797,15.465178,-5.449753,13.123961,-7.234927,8.768351,-7.19671,A radio transmission frequency is being tuned to a station.,Digital humming and cracking repeating and changing slightly,Digital humming and cracking which is repeating itself with small changes.,The buzzing electricity gets increasingly more intense over time.,the electricity is buzzing and it gets more intense as time goes on
985,-322.0263,115.72029,-35.11339,-7.7696657,-22.525215,-1.9832977,-10.823968,-5.1448946,-12.175156,-6.0216002,-10.233011,-2.4647956,-9.587088,A loud metallic clang is repeatedly generated by banging.,A metallic drum is struck repeatedly and rhythmically,Someone is banging a drum with a stick before moving a cymbal and then banging harder.,Someone makes an object emit repeated loud metallic clangs.,Someone using a stick first bangs on a drum before moving a cymbal and then banging harder.
986,-384.42374,-3.3658547,-47.29177,4.2536573,-19.03721,4.5055623,-15.492982,6.249043,-11.6971,5.396696,-9.211647,7.00195,-7.812205,A bag is being crumpled and moved around,Papers rustled and then a bag of chips were opened and manipulated.,Papers rustling and then a bag of chips being opened and manipulated.,Rustling of some paper on dirt and then walking and opening a door and rustling plastic.,Someone is stepping on a wrapper and dragging it and then opens a new bag of chips or something.
987,-377.27704,89.13641,-16.353813,30.167303,9.621895,16.894697,-0.30382514,24.6218,4.84443,11.994855,-7.440925,9.57871,-6.6491313,A ball is being hit against a stop sign by someone.,A metal sheet being hit and its vibrations are echoing.,A metal sheet being snapped and echoing its reverberations.,Clank of a metal implement touching another piece of metal.,Someone hitting a ball against a stop sign.
988,-304.01315,126.9038,12.245912,27.065914,22.705944,27.99642,10.220723,16.276577,7.092371,13.588084,3.57525,10.232919,5.801716,A person thumps against a surface as a car drives along a road,"Cars drive on the road, then a person thumps against a surface.",Someone attempts to open a door as cars drive by in the background.,Someone is shaking around a cardboard sign as others exit a car.,Someone shakes a cardboard sign as others exit a car.
989,-290.37863,81.19472,-68.7488,18.174713,5.291494,11.071259,-1.1596459,-1.7685393,-1.0298008,10.585212,-7.564911,-4.298619,-3.5641453,"As a siren goes off, dogs are barking and birds are chirping near one another.","Different dogs barking and birds chirping in close proximity to each other, and a siren going off.","In natural settings, a dog is barking while a police car comes nearer.",Two dogs are barking while the alarm of a ambulance travels a short distance.,multiple types of dogs barking and sirens sounding in the background
990,-238.62878,143.87794,6.6198497,31.8724,3.7221167,25.879244,8.006375,14.319187,4.0124393,11.830278,5.4983225,9.068295,0.118821904,A car blower is being adjusted after being turned on.,"A fan is being switched on and set between low, medium and high and then it is switched off.",A fan is switched on an switches between low medium and high setting before being switched off.,A fan is turned on from the low setting to the higher settings.,The blower fans in a car being adjusted while being turned on.
